ID,Name,Sex,Age,Height,Weight,Team,Year,Season,City,Sport,Event,Medal
11386,Oleksandr Mykhailovych Bielostienniy,M,21.0,214.0,117.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
11625,Jerzy Janusz Bikowski,M,21.0,206.0,94.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
11886,Mira Bjedov (-Nikoli),F,24.0,192.0,77.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
12732,Krasimira Nikolova Bogdanova,F,31.0,182.0,73.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
12896,Pavol Bojanovsk,M,26.0,192.0,82.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
12922,Zsuzsa Boksay,F,19.0,183.0,75.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
13091,Marco Bonamico,M,23.0,200.0,94.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
13616,Andrea Leonora Borrell Hernndez,F,16.0,190.0,78.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
14465,Wayne Donald Brabender Cole,M,34.0,193.0,76.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
14466,Kamil Brabenec,M,29.0,193.0,81.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
14881,"Stephen ""Steve"" Breheny",M,26.0,190.0,89.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
15751,Roberto Brunamonti,M,21.0,191.0,80.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
17242,"Ricardo ""Cadum"" Cardoso Guimares",M,20.0,200.0,92.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
17406,Miguel Caldern Gmez,M,29.0,183.0,79.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
18247,"Milton ""Carioquinha"" Setrini Jnior",M,29.0,188.0,73.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
19945,Matilde Charro Mendoza,F,27.0,170.0,64.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
21701,Yaya Cissokho,M,25.0,196.0,87.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
23011,Juan Antonio Corbaln Alfocea,M,25.0,182.0,84.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
23238,Inocenta Corvea Aguirre,F,26.0,167.0,60.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
23251,Kreimir osi,M,31.0,209.0,94.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
23958,Perry Rothrock Crosswhite,M,32.0,206.0,92.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
24739,Wagner Machado da Silva,M,19.0,195.0,88.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
24978,"Melvyn ""Mel"" Dalgleish",M,21.0,198.0,89.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
24983,Draen Dalipagi,M,28.0,197.0,95.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
25624,Ian Davies,M,24.0,198.0,88.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
26255,Juan Domingo de la Cruz Fermanelli,M,26.0,205.0,89.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
26284,Sonia de la Paz Galan,F,31.0,185.0,80.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
26390,Mara de los Santos Iglesias,F,21.0,185.0,83.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
27310,Mirza Delibai,M,26.0,197.0,86.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
27341,Fabrizio Della Fiori,M,28.0,204.0,102.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
27717,Nik'oloz Deriugini,M,21.0,206.0,105.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
27728,Vanya Dermendzhieva,F,21.0,180.0,69.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
27831,Caridad Despaigne Savigne,F,20.0,182.0,82.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
27846,Vesna Despotovi,F,19.0,187.0,84.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
28123,Omar Dia,M,25.0,196.0,82.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
28141,Modou Sady Diagne,M,25.0,196.0,82.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
28553,Diana Dilova-Braynova,F,28.0,185.0,79.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
28672,Parvez Irani Diniar,M,26.0,180.0,67.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
28709,Mamadou Diop,M,25.0,194.0,84.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
28711,Mohamadou Moustafa Diop,M,28.0,187.0,70.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
29185,Leszek Doliski,M,24.0,198.0,90.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
29731,Zdenk Doua,M,33.0,212.0,110.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
29871,Marinella Draghetti Corbelli,F,18.0,181.0,75.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
30290,Ral Dubois Cumba,M,21.0,194.0,67.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
30967,Vera urakovi,F,30.0,172.0,63.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
30977,Zorica urkovi,F,22.0,172.0,62.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
32698,Jan Lennart Enjebo,M,22.0,193.0,95.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
33683,Roberta Faccin,F,23.0,180.0,68.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
34339,Mathieu Faye,M,21.0,188.0,82.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
34523,Sten Erik Feldreich,M,24.0,211.0,96.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
35076,Nelli Vasilyevna Feryabnikova (Bilmayer-),F,31.0,193.0,82.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
35276,Krzysztof Fikiel,M,22.0,206.0,92.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
35919,Manuel Flores Snchez,M,28.0,193.0,83.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
39464,Pietro Generali,M,21.0,205.0,100.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
39777,Silviya Germanova,F,19.0,182.0,75.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
40250,Enrico Gilardi,M,23.0,193.0,94.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
40406,Gilson Trinidade de Jesus,M,23.0,198.0,96.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
41103,Nadka Vangelova Golcheva,F,28.0,173.0,63.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
41872,Lidia Gorlin,F,26.0,170.0,62.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
43197,Orietta Grossi,F,21.0,184.0,76.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
43842,va Gulys (-Beloberk),F,24.0,183.0,60.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
43843,Ildik Gulys,F,19.0,185.0,72.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
43844,Magdolna Gulys (-Szabics),F,31.0,175.0,63.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
43931,Peter Gsta Tomas Gunterberg,M,24.0,184.0,78.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
44027,Dilip Gurumurthy,M,23.0,188.0,70.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
44284,Chiara Guzzonato,F,24.0,178.0,65.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
46740,Vlastimil Havlk,M,23.0,191.0,78.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
48157,Ruperto Herrera Tabio,M,30.0,198.0,95.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
48158,Toms Herrera Martnez,M,29.0,198.0,95.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
50451,Gustav Hraka,M,27.0,187.0,82.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
52923,Tatyana Mikhaylovna Ivinskaya (-Beloshapko),F,22.0,185.0,80.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
53270,Lenke Jacs-Kiss,F,28.0,167.0,57.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
54636,eljko Jerkov,M,26.0,208.0,94.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
56035,Sergjus Jovaia,M,25.0,195.0,85.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
57635,Joon-Olof Karlsson,M,22.0,203.0,100.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
59551,Dragan Kianovi,M,25.0,191.0,87.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
59672,Eugeniusz Kijewski,M,25.0,186.0,79.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
61253,Vlastibor Klime,M,26.0,197.0,92.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
61463,"Andrija ""Andro"" Knego",M,23.0,205.0,96.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
62340,Jelica Komnenovi,F,20.0,179.0,74.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
62941,Zdenk Kos,M,29.0,206.0,94.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
63386,Ilona Kovcs,F,20.0,185.0,77.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
64274,"Stanislav ""Stano"" Kropilk",M,25.0,208.0,91.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
64301,"Dujam ""Duje"" Krstulovi",M,27.0,203.0,,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
70832,Jos Luis Llorente Gento,M,21.0,188.0,84.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
71295,Andrey Vyacheslavovich Lopatov,M,23.0,205.0,96.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
71398,Juan Manuel Lpez Iturriaga,M,21.0,194.0,91.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
71564,Ilona Lrincz (Winter-),F,25.0,185.0,75.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
71936,Noangel Luaces Rodrguez,M,23.0,206.0,93.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
73780,Biljana Majstorovi,F,20.0,191.0,75.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
73827,Petkana Bogdanova Makaveeva,F,27.0,174.0,66.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
74091,Bernt Max Malion,M,22.0,206.0,93.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
74744,Marcel Ramon Ponikwar de Souza,M,23.0,199.0,95.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
74758,Marcelo Vido,M,21.0,198.0,89.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
74952,Jos Mara Margall Tauler,M,25.0,198.0,92.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
75322,Generoso Mrquez Saez,M,27.0,184.0,74.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
75336,"Marcos Antnio ""Marquinhos"" Abdalla Leite",M,28.0,204.0,100.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
76040,Pierluigi Marzorati,M,27.0,187.0,79.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
77174,Moussa M'Bengue,M,25.0,175.0,70.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
77815,"Gordon ""Gordie"" McLeod",M,23.0,175.0,69.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
78043,Judit Medgyesi,F,23.0,172.0,62.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
78678,Dino Meneghin,M,30.0,204.0,110.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
79119,Penka Metodieva,F,29.0,166.0,62.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
79369,Marcin Krzysztof Michalski,M,22.0,199.0,90.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
79645,Angelina Trifnova Mikhaylova,F,20.0,176.0,64.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
79650,Snezhana Mikhaylova,F,26.0,176.0,69.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
80021,Valery Vladimirovich Miloserdov,M,28.0,186.0,85.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
80454,Vukica Miti (-Pljaki),F,26.0,170.0,56.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
80694,Mieczysaw Mynarski,M,24.0,199.0,91.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
81775,Flix Morales Alfonso,M,27.0,209.0,102.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
81879,Jorge Lus Mor Rojas,M,22.0,196.0,79.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
81987,Mara Moret Hernndez,F,18.0,173.0,76.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
82315,"Daniel ""Danny"" Morseu",M,21.0,193.0,95.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
82979,Ireneusz Tadeusz Mulak,M,24.0,195.0,91.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
83920,Zdzisaw Myrda,M,29.0,203.0,108.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
83938,Anatoly Dmitriyevich Myshkin,M,25.0,205.0,95.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
84085,Amarnath Nagarajan,M,26.0,182.0,73.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
84399,Mihovil Naki-Vojnovi,M,24.0,204.0,95.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
84924,Adama Ndiaye,M,22.0,196.0,80.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
84928,Mandiaye Ndiaye,M,27.0,192.0,85.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
85252,gnes Nmeth,F,18.0,185.0,73.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
86881,Fritz Thomas Nordgren,M,23.0,182.0,75.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
89570,Alejandro Lzaro Ortz Herrera,M,28.0,193.0,90.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
90166,Tatyana Nikolayevna Ovechkina (Kabayeva-),F,30.0,174.0,69.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
90305,Sanja Oegovi (-Gobac),F,21.0,173.0,60.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
92792,Sofija Peki,F,27.0,184.0,75.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
93148,Jasmina Perazi (-Gipe),F,19.0,184.0,78.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
93407,Virginia Prez Viart,F,22.0,180.0,71.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
94546,Mariangela Piancastelli,F,27.0,185.0,79.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
96383,Ji Pospil,M,29.0,200.0,89.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
97218,Ryszard Prostak,M,22.0,190.0,81.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
98166,Kostadinka Ivanova Radkova,F,18.0,187.0,80.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
98195,Ratko Radovanovi,M,23.0,208.0,107.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
98355,Roland Olof Rahm,M,24.0,205.0,97.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
98483,Peter Rajniak,M,27.0,200.0,94.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
100654,"Leslie ""Les"" Riddle",M,26.0,192.0,85.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
102003,Lyudmila Nikolayevna Rogozhina (-Muravyova),F,21.0,170.0,64.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
102282,Fernando Romay Pereiro,M,20.0,212.0,110.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
102649,Wojciech Rosiski,M,25.0,198.0,95.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
102740,Bianca Rossi,F,26.0,172.0,66.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
103535,Angel Rupien (Janknait-),F,28.0,168.0,68.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
104083,Romeo Sacchetti,M,26.0,196.0,110.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
104333,Jos Carlos Santos Saiani,M,24.0,189.0,75.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
104821,Vicenta A. Salmn Smith,F,26.0,180.0,72.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
104829,Oleksandr Petrovych Salnykov,M,31.0,197.0,87.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
104956,Yamar Samb,M,27.0,190.0,75.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
105095,Juan Antonio San Epifanio Ruiz,M,21.0,198.0,89.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
105361,Wanda Sandon,F,27.0,187.0,80.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
105588,Luis Miguel Santillana Fraile,M,28.0,204.0,92.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
107120,Oscar Daniel Bezerra Schmidt,M,22.0,205.0,107.0,Brazil,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
107985,Daniel Scott Brice,M,27.0,192.0,76.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
108551,Ujana Semjonova,F,28.0,210.0,128.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
108623,"Lawrence James ""Larry"" Sengstock",M,20.0,198.0,98.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
108871,"Maria Annunziata Gilda ""Nunziata"" Serradimigni",F,20.0,168.0,65.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
109303,Lyubov Georgyevna Sharmay (Goncharova-),F,24.0,183.0,77.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
110102,Nadezhda Aleksandrovna Shuvayeva-Olkhova (-Baranova),F,27.0,175.0,67.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
110113,Radhey Shyam Vijayrania,M,27.0,195.0,83.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
110149,Cndido Antonio Sibilio Hughes,M,21.0,203.0,92.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
110454,Emanuela Silimbani,F,21.0,181.0,74.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
111002,Ajmer Singh Chopra,M,26.0,196.0,81.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111017,Baldev Singh,M,29.0,176.0,72.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111061,Hanuman Singh Rathore,M,30.0,176.0,68.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111062,Harbhajan Singh,M,30.0,196.0,74.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111086,Jorawar Singh,M,29.0,180.0,68.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111117,Paramjit Singh,M,27.0,187.0,70.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111121,Pramdiph Singh,M,27.0,186.0,73.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111248,Tarlok Singh Sandhu,M,25.0,193.0,73.0,India,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111572,Jaroslav Skla,M,26.0,214.0,98.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111625,Santa Margarita Skeet Quiones,F,29.0,165.0,62.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
111807,Branko Skroe,M,25.0,195.0,89.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
111856,Gert ke Skyttevall,M,24.0,198.0,90.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
111906,Evladiya Slavcheva-Stefanova (-Zakatanova),F,18.0,182.0,75.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
111916,Zoran Slavni,M,30.0,181.0,72.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
112523,"Philip John ""Phil"" Smyth",M,22.0,183.0,80.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
112905,Marco Solfrini,M,22.0,196.0,89.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
112995,Ignacio Solozbal Igartua,M,22.0,185.0,80.0,Spain,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
115580,Penka Stoyanova,F,30.0,183.0,75.0,Bulgaria,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Silver
116297,Olga Leonidovna Sukharnova,F,25.0,192.0,94.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
117236,"Michael Joseph ""Mike"" Sylvester",M,28.0,197.0,93.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
117488,Erzsbet Szentesi (Lszl-),F,26.0,203.0,80.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
117621,Katalin Szuchy,F,26.0,183.0,66.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
118123,Modou Tall,M,27.0,200.0,88.0,Senegal,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
118563,Sergey Nikolayevich Tarakanov,M,22.0,202.0,96.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
118827,Torbjrn Ingemar Taxn,M,28.0,193.0,85.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
120589,Volodymyr Petrovych Tkachenko,M,22.0,220.0,110.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
121058,Marija Tonkovi (-Pavievi),F,20.0,180.0,66.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Bronze
122488,Michael Tucker,M,25.0,198.0,87.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
123342,Gran Magnus Unger,M,22.0,198.0,92.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
123471,Alejandro Urgells Guibot,M,29.0,194.0,97.0,Cuba,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
125614,Renzo Vecchiato,M,24.0,207.0,110.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
126011,Rosanna Vergnano,F,26.0,172.0,64.0,Italy,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
126159,Gyrgyi Horvath (Vertetics-),F,26.0,178.0,65.0,Hungary,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,
126604,Renato Villalta,M,25.0,203.0,102.0,Italy,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
128277,Peter Walsh,M,26.0,213.0,90.0,Australia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
129256,Justyn Alojzy Wglorz,M,22.0,203.0,84.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
132906,Stanislav Georgiyevich Yeryomin,M,29.0,,,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
133286,Karl Leif Yttergren,M,23.0,203.0,105.0,Sweden,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
133615,Duan ek,M,19.0,200.0,96.0,Czechoslovakia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
133791,Tetiana Pavlivna Zakharova-Nadyrova,F,29.0,180.0,81.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Women's Basketball,Gold
134281,Dariusz Zelig,M,22.0,192.0,90.0,Poland,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,
134756,Vladimir Viktorovich Zhigily,M,27.0,207.0,105.0,Soviet Union,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Bronze
135138,Rajko ii,M,25.0,210.0,110.0,Yugoslavia,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Gold
199,Amir Abdel Meguid,M,23.0,178.0,67.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
474,Essameldin Abou El-Nein,M,29.0,205.0,102.0,Egypt,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
947,Adilson de Freitas Nascimento,M,32.0,195.0,88.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
1194,Eduardo Nilton Agra Galvo,M,26.0,194.0,78.0,Brazil,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,
2636,"Stephen Todd ""Steve"" Alford",M,19.0,185.0,74.0,USA,1984,Summer,Los Angeles,Basketball,Basketball Men's Basketball,Gold
